FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine1,AddressLine2,AddressLine3,AddressLine4,PostCode,RatingValue,RatingKey,RatingDate,RightToReply,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,EstablishmentDetail_Id,SchemeType,EstablishmentCollection_Id,Hygiene,Structural,ConfidenceInManagement,EstablishmentDetail_Id,Longitude,Latitude,EstablishmentDetail_Id
629368,PI/000025476,Mv Dixie Queen,Other catering premises,7841,Butlers Wharf Pier,"Butlers Wharf, London",,,SE1 2YE,5,fhrs_5_en-GB,2/25/2014,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,926,FHRS,0,5,5,5,926,-0.073514,51.50358,926
295130,PI/000021046,Mv Dutch Master,Other catering premises,7841,"Thames Leisure, Swan Pier, Swan Lane",London,,,EC4R 3TN,4,fhrs_4_en-GB,1/10/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,927,FHRS,0,5,5,10,927,-0.088781,51.508893,927
629367,PI/000025475,Mv Edwardian,Other catering premises,7841,Butlers Wharf Pier,"Butlers Wharf, London",,,SE1 2YE,AwaitingInspection,fhrs_awaitinginspection_en-GB,,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,928,FHRS,0,,,,928,-0.073514,51.50358,928
293754,PI/000002534,Mv Eleanor Rose,Other catering premises,7841,"City Cruises Plc, Cherry Garden Pier,Cherry Garden Street",London,,,SE16 4TU,Exempt,fhrs_exempt_en-GB,9/12/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,929,FHRS,0,,,,929,-0.060918,51.500576,929
293736,PI/000002477,Mv Eltham,Other catering premises,7841,"City Cruises Plc, Cherry Garden Pier","Cherry Garden Street, London",,,SE16 4TU,3,fhrs_3_en-GB,10/17/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,930,FHRS,0,10,10,10,930,-0.060918,51.500576,930
629365,PI/000025473,Mv Erasmus,Other catering premises,7841,Butler's Wharf Pier,"Butler's Wharf, London",,,SE1 2YE,5,fhrs_5_en-GB,2/25/2014,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,931,FHRS,0,0,5,5,931,-0.073514,51.50358,931
294504,PI/000015021,Mv Golden Flame,Other catering premises,7841,"Capital Pleasure Boats, Temple Pier","Victoria Embankment, London",,,WC2R 2PN,5,fhrs_5_en-GB,6/13/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,932,FHRS,0,5,5,5,932,-0.112357,51.510633,932
293750,PI/000002522,Mv Golden Jubilee,Other catering premises,7841,"Capital Pleasure Boats, Temple Pier","Victoria Embankment, Westminster, London",,,WC2R 2PP,5,fhrs_5_en-GB,6/13/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,933,FHRS,0,5,5,5,933,-0.117461,51.509878,933
295125,PI/000021002,Mv Golden Salamander,Other catering premises,7841,"Thames Exec Charters, Kings Reach, Victoria Embankment",London,,,SW1A 2HR,5,fhrs_5_en-GB,6/18/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,934,FHRS,0,5,0,0,934,-0.122386,51.5061,934
294401,PI/000013824,Mv Golden Star,Other catering premises,7841,"Capital Pleasure boats, Temple Pier","Victoria Embankment, Westminster, London",,,WC2R 2PN,5,fhrs_5_en-GB,1/15/2014,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,935,FHRS,0,0,5,5,935,-0.112357,51.510633,935
295015,PI/000020032,Mv Golden Sunrise,Other catering premises,7841,"Temple Pier, Victoria Embankment",London,,,WC2R 2PN,5,fhrs_5_en-GB,3/18/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,936,FHRS,0,0,5,5,936,-0.112357,51.510633,936
293771,PI/000002584,Mv Henley,Other catering premises,7841,"St Thomas' Moorings, Kings Reach, Westminster",London,,,SW1A 2JH,5,fhrs_5_en-GB,7/29/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,937,FHRS,0,0,0,5,937,-0.123273,51.501716,937
293784,PI/000002615,Mv Hollywood,Other catering premises,7841,"Kingwood Launches Ltd., Wheeler Collar Barge","St Thomas' Moorings, Kings Reach, London",,,SW1A 2JH,Exempt,fhrs_exempt_en-GB,8/29/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,938,FHRS,0,,,,938,-0.123273,51.501716,938
293745,PI/000002514,Mv Hurlingham,Other catering premises,7841,Thames Cruises Ltd,"Lambeth Pier, Albert Embankment, London",,,SE1 7SG,4,fhrs_4_en-GB,12/3/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,939,FHRS,0,5,10,5,939,-0.121734,51.494974,939
294769,PI/000017563,Mv Hurricane Thames Clippers,Other catering premises,7841,"Aramark Unit 12, The Riverside",64 Orchard Place,,,E14 0JY,5,fhrs_5_en-GB,2/1/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,940,FHRS,0,0,0,5,940,0.007816,51.508259,940
294738,PI/000017283,Mv Interceptor,Other catering premises,7841,"Chas Newens Marine Ltd, The Boathouse Embankment","Putney, London",,,SW15 1LB,4,fhrs_4_en-GB,6/5/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,941,FHRS,0,5,5,10,941,-0.2205,51.469528,941
293767,PI/000002576,Mv Kingwood,Other catering premises,7841,Barge Moorings,"Westminster, London",,,WC1A 2JH,4,fhrs_4_en-GB,1/10/2011,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,942,FHRS,0,5,5,10,942,-0.124844,51.518549,942
455598,PI/000022532,Mv London Rose,Other catering premises,7841,Admiral and Amos,"Westminster Pier, Victoria Embankment, London",,,SW1A 2JH,5,fhrs_5_en-GB,3/27/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,944,FHRS,0,5,0,5,944,-0.123273,51.501716,944
293734,PI/000002475,Mv Mayflower Garden,Other catering premises,7841,"City Cruises Plc, Cherry Garden Pier","Cherry Garden Street, London",,,SE16 4TU,Exempt,fhrs_exempt_en-GB,8/14/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,945,FHRS,0,,,,945,-0.060918,51.500576,945
293738,PI/000002494,Mv Mercedes,Other catering premises,7841,Lambeth Bridge Moorings,"Waterloo Bridge Moorings, London",,,SE1 2JH,5,fhrs_5_en-GB,8/28/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,946,FHRS,0,0,0,5,946,-0.081493,51.506058,946
293787,PI/000002630,Mv Mercia,Other catering premises,7841,Lambeth Bridge Moorings,"Waterloo Bridge Moorings, London",,,SE1 2JH,5,fhrs_5_en-GB,8/28/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,947,FHRS,0,0,0,5,947,-0.081493,51.506058,947
294627,PI/000016355,Mv Mercuria,Other catering premises,7841,Lambeth Bridge Moorings,"Waterloo Bridge Moorings,London",,,SE1 2JH,5,fhrs_5_en-GB,8/28/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,948,FHRS,0,0,0,5,948,-0.081493,51.506058,948
294772,PI/000017568,"MV Meteor, Aramark",Other catering premises,7841,"Thames Clippers, Unit 12, The Riverside Building","Trinity Buoy Wharf,  64 Orchard Place, London",,,E14 0JY,5,fhrs_5_en-GB,1/29/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,949,FHRS,0,5,5,5,949,0.007816,51.508259,949
293731,PI/000002472,Mv Millenium City,Other catering premises,7841,"City Cruises Plc, Cherry Garden Pier","Cherry Garden Street, London",,,SE16 4TU,5,fhrs_5_en-GB,5/8/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,950,FHRS,0,5,0,5,950,-0.060918,51.500576,950
293730,PI/000002471,Mv Millennium Dawn,Other catering premises,7841,"City Cruises Plc, Cherry Garden Pier","Cherry Garden Street, London",,,SE16 4TU,5,fhrs_5_en-GB,4/5/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,951,FHRS,0,5,0,5,951,-0.060918,51.500576,951
430551,PI/000021830,MV Millennium Diamond,Other catering premises,7841,"City Cruises Plc, Cherry Garden Pier",London,,,SE16 4TU,5,fhrs_5_en-GB,12/5/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,952,FHRS,0,5,5,5,952,-0.060918,51.500576,952
293732,PI/000002473,Mv Millennium of London,Other catering premises,7841,"City Cruises Plc, Cherry Garden Pier","Cherry Garden Street, London",,,SE16 4TU,5,fhrs_5_en-GB,9/3/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,953,FHRS,0,5,0,5,953,-0.060918,51.500576,953
293733,PI/000002474,Mv Millennium of Peace,Other catering premises,7841,"City Cruises Plc, Cherry Garden Pier","Cherry Garden Street, London",,,SE16 4TU,5,fhrs_5_en-GB,4/5/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,954,FHRS,0,5,0,5,954,-0.060918,51.500576,954
293755,PI/000002535,Mv Millennium of Time,Other catering premises,7841,"City Cruises Plc, Cherry Garden Pier, Cherry Garden Street",London,,,SE16 4TU,4,fhrs_4_en-GB,12/5/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,955,FHRS,0,5,10,5,955,-0.060918,51.500576,955
294770,PI/000017565,"MV Monsoon, Aramark",Other catering premises,7841,"Thames Clippers, Unit 12, The Riverside Building","Trinity Buoy Wharf,  64 Orchard Place, London",,,E14 0JY,5,fhrs_5_en-GB,12/10/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,956,FHRS,0,5,5,5,956,0.007816,51.508259,956
294776,PI/000017574,Mv Moon Clipper (Aramark),Other catering premises,7841,"Thames Clippers, Unit 12 The Riverside","64 Orchard Place, Trinity Buoy Wharf, London",,,E14 0JY,Exempt,fhrs_exempt_en-GB,7/22/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,957,FHRS,0,,,,957,0.007816,51.508259,957
293746,PI/000002517,Mv Naticia,Other catering premises,7841,"Bateaux London, Embankment Pier, Victoria Embankment",London,,,WC2N 6NU,5,fhrs_5_en-GB,1/30/2014,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,958,FHRS,0,0,5,5,958,-0.121244,51.507259,958
293765,PI/000002570,Mv Old London,Other catering premises,7841,"Thames Cruises Ltd, Westminster Pier",London,,,SW1A 2JH,4,fhrs_4_en-GB,12/3/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,959,FHRS,0,5,10,5,959,-0.123273,51.501716,959
293739,PI/000002496,Mv Princess Pocahontas,Other catering premises,7841,West Street Pier,"Gravesend, Kent",,,DA11 0BS,5,fhrs_5_en-GB,5/15/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,961,FHRS,0,0,0,5,961,0.367254,51.44505,961
293770,PI/000002583,Mv Queen Elizabeth,Other catering premises,7841,"Colliers Launches, 217 St. Margarets Road, Twickenham",Middlesex,,,TW1 1LU,4,fhrs_4_en-GB,9/27/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,962,FHRS,0,0,10,5,962,-0.323098,51.458208,962
293764,PI/000002567,Mv Royal Princess,Other catering premises,7841,"Thames Cruises Ltd, Lambeth Pier,Albert Embankment",London,,,SE1 7SG,4,fhrs_4_en-GB,8/28/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,963,FHRS,0,10,5,5,963,-0.121734,51.494974,963
294988,PI/000019743,MV Royalty,Other catering premises,7841,Coin Street Moorings,London,,,SE1 9PH,5,fhrs_5_en-GB,3/27/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,964,FHRS,0,0,5,5,964,-0.108228,51.508372,964
293773,PI/000002588,Mv Salient,Other catering premises,7841,"Mid-Thames Moorings, Kings Reach","Forefront of LWT Buildings, London",,,SE1 8XZ,4,fhrs_4_en-GB,3/21/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,965,FHRS,0,0,0,10,965,-0.11757,51.506886,965
294434,PI/000014126,Mv Sapele,Other catering premises,7841,"Mid -Thames Moorings Kings Reach,","Forefront of LWT Buildings, London",,,SE1 8XZ,5,fhrs_5_en-GB,3/6/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,966,FHRS,0,0,0,5,966,-0.11757,51.506886,966
293728,PI/000002457,Mv Sarpedon,Other catering premises,7841,"Mid-Thames Moorings, Kings Reach","Forefront of LWT Buildings, London",,,SE1 8XZ,4,fhrs_4_en-GB,11/19/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,967,FHRS,0,0,0,10,967,-0.11757,51.506886,967
293760,PI/000002551,Mv Semois,Other catering premises,7841,"Thames Executive Charters Ltd, Kings Reach","Coin Street Moorings, London",,,SE1 9PH,5,fhrs_5_en-GB,2/13/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,968,FHRS,0,0,0,0,968,-0.108228,51.508372,968
295124,PI/000021001,MV Silver Baracuda,Other catering premises,7841,Dish Catering Limited,"Unit 14, Greenwich Business Park, 53 Norman Road,  London",,,SE10 9QF,5,fhrs_5_en-GB,6/24/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,969,FHRS,0,0,0,0,969,-0.016892,51.478527,969
295097,PI/000020677,Mv Silver Sturgeon,Other catering premises,7841,"Wapping Pier, King Henry`s Stairs","Wapping High Street, London",,,E1W 2NR,5,fhrs_5_en-GB,4/24/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,970,FHRS,0,0,5,0,970,-0.057038,51.503048,970
293758,PI/000002546,Mv Storm Clipper,Other catering premises,7841,"Thames Clippers, Unit 12, The Riverside Building","64 Orchard Place, Trinity Buoy Wharf, London",,,E14 0JY,Exempt,fhrs_exempt_en-GB,12/13/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,971,FHRS,0,,,,971,0.007816,51.508259,971
293774,PI/000002589,Mv Suerita,Other catering premises,7841,"Mid-Thames Moorings, Kings Reach","Forefront of LWT Buildings, London",,,SE1 8XZ,4,fhrs_4_en-GB,12/21/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,972,FHRS,0,5,10,5,972,-0.11757,51.506886,972
293747,PI/000002518,Mv Symphony,Other catering premises,7841,"Bateaux London, Embankment Pier, Victoria Embankment",London,,,WC2N 6NU,5,fhrs_5_en-GB,8/14/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,973,FHRS,0,5,5,0,973,-0.121244,51.507259,973
293726,PI/000002454,Mv Thames Princess,Other catering premises,7841,"Thames Cruises Ltd, Lambeth Pier","Albert Embankment, London",,,SE1 7SG,4,fhrs_4_en-GB,8/28/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,974,FHRS,0,10,5,5,974,-0.121734,51.494974,974
294773,PI/000017569,"Mv The Sun, Aramark",Other catering premises,7841,"Thames Clippers, Unit 12, The Riverside Building","Trinity Buoy Wharf,  64 Orchard Place, London",,,E14 0JY,5,fhrs_5_en-GB,3/21/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,975,FHRS,0,0,0,0,975,0.007816,51.508259,975
294771,PI/000017567,"MV Tornado, Aramark",Other catering premises,7841,"Thames Clippers, Unit 12, The Riverside Building","Trinity Buoy Wharf,  64 Orchard Place, London",,,E14 0JY,2,fhrs_2_en-GB,7/22/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,976,FHRS,0,5,15,5,976,0.007816,51.508259,976
295002,PI/000019785,MV Tramantana,Other catering premises,7841,"Chas Newens Marine Co Ltd, The Boathouse","Embankment, Putney, London",,,SW15 1LB,Exempt,fhrs_exempt_en-GB,6/5/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,977,FHRS,0,,,,977,-0.2205,51.469528,977
294775,PI/000017573,Mv Typhoon Clipper,Other catering premises,7841,"Thames Clippers, Unit 12, The Riverside","Trinity Buoy Wharf, 64 Orchard Place, London",,,E14 0JY,5,fhrs_5_en-GB,12/10/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,978,FHRS,0,5,5,5,978,0.007816,51.508259,978
294900,PI/000019066,Mv Valulla,Other catering premises,7841,"Reeds River Cruises Ltd,Kings Reach,River Thames,Southwark",London,,,RM15 5QY,5,fhrs_5_en-GB,7/18/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,979,FHRS,0,0,5,5,979,0.287555,51.504071,979
294536,PI/000015337,Mv Viscount,Other catering premises,7841,Complete Pleasure Boats,"Westminster Pier, London",,,SE1 7EH,2,fhrs_2_en-GB,2/19/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,980,FHRS,0,10,15,10,980,-0.119683,51.497918,980
293763,PI/000002558,Mv Viscountess,Other catering premises,7841,"Thames Cruises Ltd, Lambeth Pier, Albert Embankment",London,,,SE1 7SG,5,fhrs_5_en-GB,1/10/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,981,FHRS,0,5,5,5,981,-0.121734,51.494974,981
293735,PI/000002476,Mv Westminster,Other catering premises,7841,"City Cruises Plc, Cherry Garden Pier","Cherry Garden Street, London",,,SE16 4TU,4,fhrs_4_en-GB,5/8/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,982,FHRS,0,5,5,10,982,-0.060918,51.500576,982
295129,PI/000021045,MV William B,Other catering premises,7841,"Thames Leisure, Swan Pier, Swan Lane",London,,,EC4R 3TN,5,fhrs_5_en-GB,9/19/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,983,FHRS,0,0,0,0,983,-0.088781,51.508893,983
293775,PI/000002591,Mv Zephyr,Other catering premises,7841,Chas Newens Marine Moorings,"Putney, London",,,SW15 1LB,4,fhrs_4_en-GB,6/5/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,984,FHRS,0,5,5,10,984,-0.2205,51.469528,984
294932,PI/000019281,MWB Meeting Venues,Restaurant/Cafe/Canteen,1,133 Houndsditch,London,,,EC3A 7BX,4,fhrs_4_en-GB,4/25/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,985,FHRS,0,5,10,5,985,-0.077752,51.51552,985
612691,PI/000024985,My Lunch Box,Takeaway/sandwich shop,7844,Retail Unit,6 Minories,London,,EC3N 1BJ,AwaitingInspection,fhrs_awaitinginspection_en-GB,,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,986,FHRS,0,,,,986,-0.075685,51.513607,986
294766,PI/000017550,Nando's,Restaurant/Cafe/Canteen,1,120 Middlesex Street,London,,,E1 7HY,5,fhrs_5_en-GB,3/25/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,987,FHRS,0,0,0,0,987,-0.078748,51.518225,987
295301,PI/000114174,Nando's,Restaurant/Cafe/Canteen,1,18 Upper Cheapside Passage,London,,,EC2V 6AG,5,fhrs_5_en-GB,12/12/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,988,FHRS,0,0,5,0,988,-0.095023,51.514021,988
430540,PI/000021500,Nando's Chickenland Ltd,Restaurant/Cafe/Canteen,1,27 Lime Street,London,,,EC3M 7HR,5,fhrs_5_en-GB,1/27/2014,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,989,FHRS,0,0,5,0,989,-0.083422,51.511953,989
455597,PI/000021865,Natural Kitchen,Restaurant/Cafe/Canteen,1,7 Pepys Street,London,,,EC3N 4AF,4,fhrs_4_en-GB,1/3/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,990,FHRS,0,5,5,10,990,-0.077243,51.50776,990
294731,PI/000017256,"Natural Kitchen, New Street Square",Restaurant/Cafe/Canteen,1,1-3 Nevill Lane,London,,,EC4A 3AP,4,fhrs_4_en-GB,2/26/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,991,FHRS,0,5,5,10,991,-0.108781,51.515548,991
294748,PI/000017314,Neo Pizzeria,Restaurant/Cafe/Canteen,1,131 Aldersgate Street,London,,,EC1A 4JQ,1,fhrs_1_en-GB,6/19/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,992,FHRS,0,5,5,20,992,-0.09782,51.52091,992
294817,PI/000018504,New Look,Retailers - other,4613,20 Gracechurch Street,London,,,EC3V 0BG,Exempt,fhrs_exempt_en-GB,1/24/2014,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,993,FHRS,0,,,,993,-0.085493,51.5124,993
294816,PI/000018503,New Look,Retailers - other,4613,Moor House,120 London Wall,London,,EC2Y 5ET,Exempt,fhrs_exempt_en-GB,10/21/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,994,FHRS,0,,,,994,-0.089685,51.517954,994
294212,PI/000011220,Newpark Childcare Centre,Hospitals/Childcare/Caring Premises,5,1 St Giles' Terrace,Barbican,London,,EC2Y 8DU,5,fhrs_5_en-GB,12/9/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,995,FHRS,0,0,0,5,995,-0.093509,51.51852,995
294889,PI/000018962,News & Chews,Retailers - other,4613,20 Mason's Avenue,London,,,EC2V 5BT,5,fhrs_5_en-GB,2/24/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,996,FHRS,0,5,5,5,996,-0.090422,51.515826,996
293817,PI/000003336,News Box Kiosk,Retailers - other,4613,Waterloo And City Line Kiosk,Bank Underground Station,King William Street,London,EC3V 3LA,5,fhrs_5_en-GB,11/8/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,997,FHRS,0,5,5,5,997,-0.089012,51.513357,997
295226,PI/000101935,"News Update, Northern Line Kiosk",Retailers - other,4613,Unit 3,Moorgate Station Arcade,Moorfields,London,EC2M 6TX,3,fhrs_3_en-GB,4/16/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,999,FHRS,0,5,10,10,999,-0.08845,51.518528,999
293904,PI/000005904,Newstop 2000,Retailers - other,4613,"Offices, Ludgate House",107-111 Fleet Street,London,,EC4A 2AB,4,fhrs_4_en-GB,1/20/2014,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1000,FHRS,0,5,10,5,1000,-0.104926,51.514344,1000
293912,PI/000005969,Nicolas,Retailers - other,4613,148 Fleet Street,London,,,EC4A 2BU,5,fhrs_5_en-GB,7/16/2012,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1001,FHRS,0,0,0,0,1001,-0.107388,51.514392,1001
295118,PI/000020973,Nii Haw Sushi,Takeaway/sandwich shop,7844,7 Ludgate Circus,London,,,EC4M 7LF,1,fhrs_1_en-GB,1/30/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1002,FHRS,0,10,5,20,1002,-0.104815,51.513892,1002
295177,PI/000100789,Nisa News & Off Licence,Retailers - other,4613,10 Harrow Place,London,,,E1 7DB,4,fhrs_4_en-GB,11/4/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1003,FHRS,0,0,5,10,1003,-0.077382,51.51609,1003
294544,PI/000015431,Northbankhouse Restaurant,Restaurant/Cafe/Canteen,1,1 Paul's Walk,London,,,EC4V 3QH,1,fhrs_1_en-GB,3/7/2013,,508,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,publicprotection@cityoflondon.gov.uk,1004,FHRS,0,10,10,20,1004,-0.097152,51.510666,1004
